post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
padres_con_derechochile_02504,padres_con_derechochile,2025-06-17T23:20:33.000Z,94.0,6.0,,https://www.instagram.com/padres_con_derechochile/reel/DLBSOOixqO4/,No Más Denuncias Falsas....el dolor de no abrazar a tu hijo ... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #diadelpadre #periodista  #clubdelosdesvinculados #noterindas #sinfiltrostv,instagram_padres_con_derechochile.csv,0.981788158416748,0.008429286070168018,obstruccion_parental
padres_con_derechochile_02505,padres_con_derechochile,2025-06-16T23:50:47.000Z,113.0,9.0,,https://www.instagram.com/padres_con_derechochile/reel/DK-w0XsxsPv/,Día del padre ..el dolor de no abrazar a tu hijo ... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #diadelpadre #periodista  #clubdelosdesvinculados #noterindas,instagram_padres_con_derechochile.csv,0.9853420853614807,0.008323834277689457,obstruccion_parental
padres_con_derechochile_02506,padres_con_derechochile,2025-06-15T13:01:05.000Z,98.0,9.0,,https://www.instagram.com/padres_con_derechochile/reel/DK7BiSdRU6h/,Día del Padre... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho  #padresconderechochile #diadelpadre❤️ #dad #dad #díadelpapá #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #diadelpadre,instagram_padres_con_derechochile.csv,0.8830596804618835,0.011675984598696232,obstruccion_parental
padres_con_derechochile_02507,padres_con_derechochile,2025-06-13T12:49:54.000Z,18.0,0.0,,https://www.instagram.com/padres_con_derechochile/reel/DK12yoYxkZV/,Papá No Te Rindas .. out Vincere out Mori. demos la lucha juntos únete al movimiento más potente en Chile..SERE  TU. JUSTICIERO . By Andres Hernández..comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile  #kaiser #crianzacompartida #padreehijo #viral #tiktoker #clubdelosdesvinculados #karol #licencias #seretujusticiero  #portuhijo,instagram_padres_con_derechochile.csv,0.9924227595329285,0.027559097856283188,obstruccion_parental
padres_con_derechochile_02508,padres_con_derechochile,2025-06-07T21:24:39.000Z,25.0,0.0,,https://www.instagram.com/padres_con_derechochile/reel/DKnU3ZOxlgN/,Caso Tocornal condenado a 10 Años de Cárcel por una denuncia de abuso contra su Hijo .. el cual adulto reconoció q era mentira ..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho  #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #jorgevaldivia #sinfiltrotv #odioamama #madresmalas #dìadelpadre #jorgetocornal,instagram_padres_con_derechochile.csv,0.9071478247642517,0.001667882315814495,obstruccion_parental
padres_con_derechochile_02509,padres_con_derechochile,2025-06-05T23:14:49.000Z,151.0,26.0,,https://www.instagram.com/padres_con_derechochile/reel/DKiXUR5x3OX/,Mujer loca di NO..será una denuncia falsa o cárcel para Ti .... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #mujer #flag#alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #mujerloca,instagram_padres_con_derechochile.csv,0.7626892924308777,0.0034800360444933176,obstruccion_parental
padres_con_derechochile_02510,padres_con_derechochile,2025-06-05T11:08:04.000Z,56.0,7.0,,https://www.instagram.com/padres_con_derechochile/reel/DKhE47kxwbp/,Corrupción en. tribunales de Familia ... SECUESTRO INFANTIL... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #valparaiso #corruptos #tribunales #familia #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #licencias,instagram_padres_con_derechochile.csv,0.8500022888183594,0.002847681287676096,obstruccion_parental
padres_con_derechochile_02511,padres_con_derechochile,2025-06-04T15:25:23.000Z,14.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DKe9gAyxJ_u/,Live con Psicólogo Daniel Benavente ..conversando sobre las denuncias falsas y que implica en la vida del afectado ..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile  #kaiser #crianzacompartida #padreehijo #viral #tiktoker #clubdelosdesvinculados #danielbenavente #psicologo #LIVE #TikTokLIVE,instagram_padres_con_derechochile.csv,0.9609883427619934,0.0016875095898285508,obstruccion_parental
padres_con_derechochile_02512,padres_con_derechochile,2025-06-04T09:43:35.000Z,57.0,5.0,,https://www.instagram.com/padres_con_derechochile/reel/DKeWX-vxiAb/,Día del Padre.. no más desvinculación parental.. por el derecho de abrazar a nuestros hijos  este sábado 14 de junio .metro los heroes..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental l #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #padreehijo #viral #tiktok #clubdelosdesvinculados #diadelpadre❤️ #padreehijo #protesta #licencias #libertarios #derechosvulnerados,instagram_padres_con_derechochile.csv,0.6767801642417908,0.006283801980316639,obstruccion_parental
padres_con_derechochile_02513,padres_con_derechochile,2025-06-03T16:29:36.000Z,61.0,3.0,,https://www.instagram.com/padres_con_derechochile/reel/DKcfgZcxCGU/,Cuando rompes el vínculo con un hijo por una denuncia falsa ..le destruyes su futuro ... únete a nosotros y demos esta batalla juntos . somos padres con derecho chile . #clubdelosdesvinculados #padresconderecho #padresconderechochile #andreshernandez #javierrebolledo #falsasdenuncias #sinfiltrotv #tiktok #viralvideo #tribunales #tribunalesdefamilia #niño #nomashijosrehenes #amigayotecreo #masculinidad #kaiser #justicia #todasmienten #feminismo,instagram_padres_con_derechochile.csv,0.9319595694541931,0.002833849750459194,obstruccion_parental
padres_con_derechochile_02514,padres_con_derechochile,2025-06-02T20:09:36.000Z,42.0,9.0,,https://www.instagram.com/padres_con_derechochile/reel/DKaUUM4x3KB/,Porque NO se habla del ANDROCIDIO y el daño causado a los hombres en tribunales.... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #viral #tiktok #clubdelosdesvinculados #androcidio #femicidiio #igualdaddegenero #cristiancampos #primerplano,instagram_padres_con_derechochile.csv,0.012747266329824924,0.0011902251280844212,ninguna
padres_con_derechochile_02515,padres_con_derechochile,2025-06-02T12:45:47.000Z,94.0,22.0,,https://www.instagram.com/padres_con_derechochile/reel/DKZhJ6txxn8/,Cristian Campos contando su verdad ..parte uno ..condenado por un mero relato ..el próximo puedes ser tu. .. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #feminismo #nomashijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #viral #tiktok #clubdelosdesvinculados #cristiancampos #sinfiltrotv #actor #digirolamo #rafaella #primerplano,instagram_padres_con_derechochile.csv,0.8440237045288086,0.08001533895730972,obstruccion_parental
padres_con_derechochile_02516,padres_con_derechochile,2025-05-30T13:37:40.000Z,86.0,10.0,,https://www.instagram.com/padres_con_derechochile/reel/DKR5QkNxVaa/,Conversando con la Abogada Marcia Marchant .. sin censura sobre  procedimiento  Judiciales .. comentare ..súmate. a nuestra agrupación y da link ..#tiktoklive #livehighlights #verdades #padresconderecho #padresconderechochile #andreshernandez #marciamarchant #abogado #infancia #tribunalesdefamilia #curadoradlitem #chile #padresenlucha #masculinidad #kaiser #nomasdenunciasfalsas #papa #licencias #cristiancampos #derechosdelniño #padreehijo #envivo #sinfiltro,instagram_padres_con_derechochile.csv,0.004848533309996128,0.000509265752043575,ninguna
padres_con_derechochile_02517,padres_con_derechochile,2025-05-29T19:19:31.000Z,20.0,5.0,,https://www.instagram.com/padres_con_derechochile/reel/DKP7oqnxzeG/,Hoy jueves día de LIVE de TiK Tok. de padres con derecho invitada La Abogada Marcia Marchant .. únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #marciamarchant #live #TikTokLIVE #envivo #abogada  #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #licencias #kaiser #crianzacompartida #padreehijo #viral #tiktoker #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.8362664580345154,0.0012570441467687488,obstruccion_parental
padres_con_derechochile_02518,padres_con_derechochile,2025-05-28T21:13:24.000Z,55.0,6.0,,https://www.instagram.com/padres_con_derechochile/reel/DKNjzcRxno8/,Live este Jueves a las 22:00 con la abogada. Marcia Marchant... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados  #marciamarchant,instagram_padres_con_derechochile.csv,0.9043975472450256,0.0032922360114753246,obstruccion_parental
padres_con_derechochile_02519,padres_con_derechochile,2025-05-25T16:59:52.000Z,107.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DKFYOgTRDt9/,Acuerdo notarial  para la Reinserción de Reos ..No + presos por denuncias falsas. .. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #libertad #reel #acuerdo #gendarneria #carcel #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #reos #hungara #libertadparati,instagram_padres_con_derechochile.csv,0.3589427173137665,0.0008509045583195984,ninguna
padres_con_derechochile_02520,padres_con_derechochile,2025-05-24T14:09:39.000Z,24.0,3.0,,https://www.instagram.com/padres_con_derechochile/reel/DKCgAHFxwnW/,Guia práctica contra las denuncias Falsas ..y desvinculación Parental..aprende a defenderte. . demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #guiapractica #librodeayuda #libro #justicia #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.7290859818458557,0.000337979436153546,obstruccion_parental
padres_con_derechochile_02521,padres_con_derechochile,2025-05-23T14:24:02.000Z,51.0,11.0,,https://www.instagram.com/padres_con_derechochile/reel/DJ_8xzcRxqV/,Infancia en chile vulnera por el servicio de mejor niñez ..lo que deben cuidarla la terminan destruyendo.  comenta tu experiencia y da link #padresconderecho #tiktoklive #livehighlights #padresconderechochile #andreshernandez #infanciavulnerada #papa #hijosrehenes #viralreels #kaiser #chile #periodista #crianzacompartida #padreehijo #tribunalesdefamilia #duplatecnica #psicologa #trabajadorasocial #claudiocastillo #serviciomejorniñez #niños #madres #infancia #prm #corrupcion,instagram_padres_con_derechochile.csv,0.8041753768920898,0.001067042350769043,obstruccion_parental
padres_con_derechochile_02522,padres_con_derechochile,2025-05-21T23:00:27.000Z,73.0,12.0,,https://www.instagram.com/padres_con_derechochile/reel/DJ7tkrox7ma/,No más Abusos en Tribunales de Familia .... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link .@javierolivaresnews @alfonsoconcha @sinfiltros_tv @elpodcastdelalibertad @melipillacomunica .#padresconderecho #padresconderechochile #abogada #abuso #sinmiedoaléxito #juezas #todasmienten #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias  #nomasdenunciasfalsas #javierrebolledo #periodistas #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #comooveja,instagram_padres_con_derechochile.csv,0.725210964679718,0.011158032342791557,obstruccion_parental
padres_con_derechochile_02523,padres_con_derechochile,2025-05-20T11:09:52.000Z,177.0,28.0,,https://www.instagram.com/padres_con_derechochile/reel/DJ34WPhxavM/,Madre se Burla del Sistema judicial .. SECUESTRO INFANTIL... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #rdr #regimendevisitas #papa #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas  #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.7653549909591675,0.005055417772382498,obstruccion_parental
padres_con_derechochile_02524,padres_con_derechochile,2025-05-19T01:51:19.000Z,67.0,5.0,,https://www.instagram.com/padres_con_derechochile/reel/DJ0Ts8Fx12q/,SERVICIO DE MEJOR NIÑEZ..EX Sename ..destruye infancias . .. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #sename #claudiocastillo #mejorniñez #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista  #chile #kaiser #crianzacompartida #padreehijo #viral l #tiktoker #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.8778699636459351,0.0024391296319663525,obstruccion_parental
padres_con_derechochile_02525,padres_con_derechochile,2025-05-18T00:14:15.000Z,38.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DJxjh_iRoF5/,Sin Censura en el programa del periodista y conductor Vito Martinez  Tema el feminismo y denuncias falsas .únete al movimiento más potente en Chile.. comenta  y da link @alfonsoconcha  @rafa.venegas  @sinfiltros_tv  @biobiochile #vitomartínez #sincensura #padresconderecho #padresconderechochile #alienacionparental l #secuestroinfantil #claudiocastillo #sename #mejorniñez #niños #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #kaiser #crianzacompartida #padreehijo #virałpost #tiktoker #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.8573505878448486,0.0011269538663327694,obstruccion_parental
padres_con_derechochile_02526,padres_con_derechochile,2025-05-17T15:52:10.000Z,47.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DJwpj8vRQ-Y/,Parte 1 Reunión con el servicio de mejor niñez donde le decimos sin tapujo como funcionan los PRM..Dam..Fae..etc.. lo importante de las Duplas Tecnicas.. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link @sinfiltros_tv @javierrebolledoesco @javierolivaresnews @joukaiser @alfonsoconcha @rafa.venegas @melipillacomunica @chechohirane @biobiochile @rinconsalfate #padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil  #claudiocastillo #sename #mejorniñez #niño #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.9398581385612488,0.007614046800881624,obstruccion_parental
padres_con_derechochile_02527,padres_con_derechochile,2025-05-15T18:39:53.000Z,18.0,2.0,,https://www.instagram.com/padres_con_derechochile/reel/DJrz9mQxs72/,LIVE Todos los jueves sin censura ..Daño a la infancia . .  la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#LIVE #tiktoker #envivo #padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.8236244916915894,0.0013224405702203512,obstruccion_parental
padres_con_derechochile_02528,padres_con_derechochile,2025-05-15T14:59:00.000Z,30.0,4.0,,https://www.instagram.com/padres_con_derechochile/reel/DJrapg2x8ZX/,Empresas del Servicio Mejor Niñez lucran con el dolor de la infancia. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#iquique #fundacionopcion #tarapacá #altohospicio #padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.9426850080490112,0.014885314740240574,obstruccion_parental
padres_con_derechochile_02529,padres_con_derechochile,2025-05-14T17:10:11.000Z,68.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DJpE3mjxyik/,Quieren destruir la infancia en chile .. demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #cambiodegenero #denunciasocial #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jardani #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.9316492676734924,0.001710699638351798,obstruccion_parental
padres_con_derechochile_02530,padres_con_derechochile,2025-05-13T13:06:04.000Z,100.0,40.0,,https://www.instagram.com/padres_con_derechochile/reel/DJmDUCLR0VA/,PRM  OCAS de destrucción  de la infancia ..destruyen la mente de niños para lucrar ..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..@javierolivaresnews @javierrebolledoesco @alfonsoconcha @movimiento.social.patriota @rodperezvergara @claudio_farina_periodista #padresconderecho #padresconderechochile #alienacionparental #prm #paicabi #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.9021795392036438,0.0067777810618281364,obstruccion_parental
padres_con_derechochile_02531,padres_con_derechochile,2025-05-11T20:43:20.000Z,24.0,3.0,,https://www.instagram.com/padres_con_derechochile/reel/DJhubkyxqBn/,Feliz día de las Madres..pero NO a estás malas madres que hacen  SECUESTRO INFANTIL... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile  #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #díadelamadre #mama #madres #madre,instagram_padres_con_derechochile.csv,0.899695634841919,0.004256348591297865,obstruccion_parental
padres_con_derechochile_02532,padres_con_derechochile,2025-05-10T16:04:04.000Z,179.0,58.0,,https://www.instagram.com/padres_con_derechochile/reel/DJeprqxxid-/,Jueza da condena a Hombre solo con un mero relato de la supuesta víctima aunque la mujer mienta..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link .. @elvitomartinez @javierolivaresnews @alfonsoconcha @joukaiser @biobiochile @adnchile @javierrebolledoesco #padresconderecho #padresconderechochile #alienacionparental l #elyrothfeld #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile  #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados #juezas #perspectivadegenero  #juicio #hombre,instagram_padres_con_derechochile.csv,0.683419406414032,0.005652875639498234,obstruccion_parental
padres_con_derechochile_02533,padres_con_derechochile,2025-05-09T15:05:33.000Z,40.0,2.0,,https://www.instagram.com/padres_con_derechochile/reel/DJb-q8nRiIP/,Duplas técnicas ..del servicio de mejor niñez. ..unas lacras de destrucción de infancia.  #tiktoklive #livehighlights #andreshernandez #padresconderecho #padresconderechochile #clubdelosdesvinculados #chile #tribunalesdefamilia #padresenlucha #masculinidad #kaiser #nomasdenunciasfalsas #papa #infancia #psicologa #trabajadorasocial #verdades #defensoriadelaniñez #mejorniñez #claudiocastillo,instagram_padres_con_derechochile.csv,0.8464508652687073,0.0011855904012918472,obstruccion_parental
padres_con_derechochile_02534,padres_con_derechochile,2025-05-08T18:53:06.000Z,52.0,3.0,,https://www.instagram.com/padres_con_derechochile/reel/DJZz4EfxhKp/,Hoy. live por TiK tok .a las 21:30 Hrs  hablaremos sobre las lacras de Duplas tecnicas de los PRM ..cómo desvinculan a padres.  #tiktok #LIVE #prm #triibunalesdefamilia #obstrucciónparental #regimendevisitas #nomashijoarehenes #padresconderechochile #padresconderecho #clubdelosdesvinculados #papa #derecho #denunciasfalsas #perícia #psicologo #trabajadorasocial #duplatecnica  #kaiser,instagram_padres_con_derechochile.csv,0.998807430267334,0.00011913237540284172,obstruccion_parental
padres_con_derechochile_02535,padres_con_derechochile,2025-05-08T11:54:00.000Z,40.0,24.0,,https://www.instagram.com/padres_con_derechochile/reel/DJZD3RqxKV-/,Pagar pensión alimenticia  a un hijo que ya es adulto ... será justo?? te Leo en los comentarios .. #padresconderecho #padresconderechochile #clubdelosdesvinculados #padreehijo #tiktokviral #viral #crianzacompartida #kaiser #chile #periodista #nomasdenunciasfalsas #pensiondealimentos #tribunales #tribunalesdefamilia #obligaciiondepapas #investigación  #abuso,instagram_padres_con_derechochile.csv,0.15234725177288055,0.7314424514770508,pension_alimentos
padres_con_derechochile_02536,padres_con_derechochile,2025-05-08T00:25:39.000Z,94.0,17.0,,https://www.instagram.com/padres_con_derechochile/reel/DJXzVYtxoYd/,Lacras de la  INFANCIA....Duplas Tecnicas.  de mejor niñez.. denunciemos a una por una ..te Leo en. los comentarios... comenta  y da link .@javierolivaresnews @alfonsoconcha @melipillacomunica @melipillatv @melipilla_viral @municipiomelipilla @melipillatown #padresconderecho #padresconderechochile #alienacionparental #adrachile #melipilla #ocas #fundaciones  #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #juliocesarrodriguez #kaiser #crianzacompartida #padreehijo #viral #tiktokviral #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.6931614875793457,0.006519821006804705,obstruccion_parental
padres_con_derechochile_02537,padres_con_derechochile,2025-05-06T12:42:49.000Z,141.0,20.0,,https://www.instagram.com/padres_con_derechochile/reel/DJT_0TbRD7A/,Pena de cárcel efectiva a las denuncias falsas ..... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.808483362197876,0.0017926505533978343,obstruccion_parental
padres_con_derechochile_02538,padres_con_derechochile,2025-05-05T21:38:57.000Z,49.0,5.0,,https://www.instagram.com/padres_con_derechochile/reel/DJSYS1QReyG/,Papá No Te Rindas .. SECUESTRO INFANTIL.... demos la lucha juntos únete al movimiento más potente en Chile.. comenta  y da link ..#padresconderecho #padresconderechochile #alienacionparental #secuestroinfantil #feminismo #nomashijosrehenes #hijosrehenes #tribunalesdefamilia #andreshernandez #denunciafalsa #falsasdenuncias #nomasdenunciasfalsas #javierrebolledo #periodista #chile #jc #kaiser #crianzacompartida #padreehijo #viral #tiktok #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.8383160829544067,0.007621429394930601,obstruccion_parental
padres_con_derechochile_02539,padres_con_derechochile,2025-05-03T14:19:27.000Z,68.0,13.0,,https://www.instagram.com/padres_con_derechochile/reel/DJMcjguxqC1/,Denuncias Falsas y lo peligroso de la ley funa hombres en chile .. padres con derecho junto a Kaiser.@joukaiser  #padredefamilia #padresconderecho #padresconderechochile #chile #viral #tribunales #abuso #leyfunahombres #ley21675 #kaiser #magovaldivia #amigayotecreo #andreshernandez #falsasdenuncias #denunciafalsa #tribunalesdefamilia #hijosrehenes #nomashijosrehenes #alienacionparental #feminismo,instagram_padres_con_derechochile.csv,0.8047897815704346,0.0018969203811138868,obstruccion_parental
padres_con_derechochile_02540,padres_con_derechochile,2025-05-02T17:22:57.000Z,48.0,7.0,,https://www.instagram.com/padres_con_derechochile/reel/DJKMvBXRhfK/,Arturo Vidal es sobreseído  por Abuso sexual ..#alcemoslavoz #clubdelosdesvinculados #padresconderecho #padresconderechochile #arturovidal #colocolo #arturo #feminazis #feminismo #perrasllenasdemaldad #denunciafalsa #falsasdenuncias #javierrebolledo #andreshernandez #mujermalvada #amigayotecreo #magovaldivia #kaiser #ley21675 #leyfunahombres #abuso #tribunales #chile #viral,instagram_padres_con_derechochile.csv,0.6024051904678345,0.0012375795049592853,obstruccion_parental
